"movieId","title"
"69526","Transformers: Revenge of the Fallen (2009)"
"69640","Public Enemies (2009)"
"69644","Ice Age: Dawn of the Dinosaurs (2009)"
"69654","Prison Break: The Final Break (2009)"
"69712","My Sister's Keeper (2009)"
"69720","Hood of Horror (2006)"
"69746","Watchmen: Tales of the Black Freighter (2009)"
"69757","(500) Days of Summer (2009)"
"69805","Librarian, The: The Curse of the Judas Chalice (2008)"
"69844","Harry Potter and the Half-Blood Prince (2009)"
"69849","Roots (1977)"
"69860","Eichmann (2007)"
"69904","Open Water 2: Adrift (2006)"
"69951","Imaginarium of Doctor Parnassus, The (2009)"
"70159","Orphan (2009)"
"70183","Ugly Truth, The (2009)"
"70293","Julie & Julia (2009)"
"70301","Obsessed (2009)"
"70305","Race to Witch Mountain (2009)"
"70334","Hannah Montana: The Movie (2009)"
"70336","G.I. Joe: The Rise of Cobra (2009)"
"70451","Max Manus (2008)"
"70521","Lost in Austen (2008)"
"70599","Time Traveler's Wife, The (2009)"
"70637","I Can't Think Straight (2007)"
"70687","Paper Heart (2009)"
"70697","G-Force (2009)"
"70703","Christopher Columbus: The Discovery (1992)"
"70708","Tetro (2009)"
"70728","Bronson (2009)"
"70990","If These Walls Could Talk (1996)"
"71033","Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
"71057","9 (2009)"
"71108","White Ribbon, The (Das weiße Band) (2009)"
"71129","Green Lantern: First Flight (2009)"
"71147","Death of a Cyclist (Muerte de un ciclista) (1955)"
"71156","Men Who Stare at Goats, The (2009)"
"71160","Hunt For Gollum, The (2009)"
"71211","Informant!, The (2009)"
"71264","Cloudy with a Chance of Meatballs (2009)"
"71268","Tyler Perry's I Can Do Bad All by Myself (2009)"
"71304","Thirst (Bakjwi) (2009)"
"71327","Bright Star (2009)"
"71429","World's Greatest Dad (2009)"
"71438","Still Walking (Aruitemo aruitemo) (2008)"
"71453","Blood of the Beasts (Sang des bêtes, Le) (1949)"
"71464","Serious Man, A (2009)"
"71466","City Island (2009)"
"71518","Whip It (2009)"
"71550","Assassination of a High School President (2008)"
"71579","Education, An (2009)"
"71619","Coco Before Chanel (Coco avant Chanel) (2009)"
"71745","Where the Wild Things Are (2009)"
"71823","New York, I Love You (2009)"
"71838","Law Abiding Citizen (2009)"
"71867","Misfortunates, The (De helaasheid der dingen) (2009)"
"71899","Mary and Max (2009)"
"71902","Spread (2009)"
"71970","Princess and the Pirate, The (1944)"
"71999","Aelita: The Queen of Mars (Aelita) (1924)"
"72011","Up in the Air (2009)"
"72104","Balance (1989)"
"72142","Love Exposure (Ai No Mukidashi) (2008)"
"72165","Cirque du Freak: The Vampire's Assistant (2009)"
"72167","Boondock Saints II: All Saints Day, The (2009)"
"72178","Welcome to Dongmakgol (2005)"
"72226","Fantastic Mr. Fox (2009)"
"72294","Christmas Carol, A (2009)"
"72308","Battlestar Galactica: The Plan (2009)"
"72330","Private Lives of Pippa Lee, The (2009)"
"72378","2012 (2009)"
"72395","Precious (2009)"
"72405","Bad Lieutenant: Port of Call New Orleans (2009)"
"72407","Twilight Saga: New Moon, The (2009)"
"72479","Messenger, The (2009)"
"72489","Ninja Assassin (2009)"
"72554","Cell 211 (Celda 211) (2009)"
"72601","Teenage Mutant Ninja Turtles: Turtles Forever (2009)"
"72605","Brothers (2009)"
"72624","Garage (2007)"
"72641","Blind Side, The  (2009)"
"72694","Shrink (2009)"
"72701","Planet 51 (2009)"
"72720","Single Man, A (2009)"
"72731","Lovely Bones, The (2009)"
"72733","Invictus (2009)"
"72919","Did You Hear About the Morgans? (2009)"
"72982","Alice (2009)"
"72998","Avatar (2009)"
"73023","Crazy Heart (2009)"
"73266","Youth in Revolt (2009)"
"73268","Daybreakers (2010)"
"73290","Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)"
"73321","Book of Eli, The (2010)"
"73344","Prophet, A (Un Prophète) (2009)"
"73499","MacGyver: Lost Treasure of Atlantis (1994)"
"73676","Robin-B-Hood (Bo bui gai wak) (2006)"
"73681","Concert, Le (2009)"
"73741","Ninja (2009)"
"73804","Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)"
"73808","Chaser, The (Chugyeogja) (2008)"
"73822","Meantime (1984)"
"73854","Rudolph, the Red-Nosed Reindeer (1964)"
"73876","Undisputed II: Last Man Standing (2006)"
"73881","3 Idiots (2009)"
"74226","Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)"
"74228","Triangle (2009)"
"74275","I Love You Phillip Morris (2009)"
"74282","Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)"
"74324","Temple Grandin (2010)"
"74342","Captain Newman, M.D. (1963)"
"74458","Shutter Island (2010)"
"74508","Persuasion (2007)"
"74510","Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)"
"74530","Percy Jackson & the Olympians: The Lightning Thief (2010)"
"74545","Ghost Writer, The (2010)"
"74624","Agora (2009)"
"74685","Crazies, The (2010)"
"74688","Dear John (2010)"
"74696","Last Train Home (2009)"
"74727","Gentlemen of Fortune (Dzhentlmeny udachi) (1972)"
"74754","Room, The (2003)"
"74789","Alice in Wonderland (2010)"
"74795","Green Zone (2010)"
"74868","Dorian Gray (2009)"
"74916","Greenberg (2010)"
"74948","Harry Brown (2009)"
"75341","Remember Me (2010)"
"75395","Frozen (2010)"
"75446","Little Ashes (2008)"
"75813","Leaves of Grass (2009)"
"76054","Oceans (Océans) (2009)"
"76091","Mother (Madeo) (2009)"
"76093","How to Train Your Dragon (2010)"
"76175","Clash of the Titans (2010)"
"76743","Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003)"
"76763","Runaways, The (2010)"
"77201","Valhalla Rising (2009)"
"77266","Disgrace (2008)"
"77364","Losers, The (2010)"
"77414","Last Song, The (2010)"
"77421","Cyrus (2010)"
"77561","Iron Man 2 (2010)"
"77709","Sky Crawlers, The (Sukai kurora) (2008)"
"77800","Four Lions (2010)"
"77841","St Trinian's 2: The Legend of Fritton's Gold (2009)"
"77846","12 Angry Men (1997)"
"77866","Robin Hood (2010)"
"77881","Lovers & Leavers (Kuutamolla) (2002)"
"77893","Merantau (2009)"
"78034","Cemetery Junction (2010)"
"78039","Blue Valentine (2010)"
"78103","Shake Hands with the Devil (2007)"
"78105","Prince of Persia: The Sands of Time (2010)"
"78116","Please Give (2010)"
"78142","Baarìa (2009)"
"78218","Unthinkable (2010)"
"78316","Letters to Juliet (2010)"
"78467","Jonah Hex (2010)"
"78499","Toy Story 3 (2010)"
"78574","Winter's Bone (2010)"
"78637","Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)"
"78703","TiMER (2009)"
"78772","Twilight Saga: Eclipse, The (2010)"
"78836","Enter the Void (2009)"
"78893","Last Airbender, The (2010)"
"78959","Endgame (2009)"
"79132","Inception (2010)"
"79139","Sorcerer's Apprentice, The (2010)"
"79224","Karate Kid, The (2010)"
"79242","Kids Are All Right, The (2010)"
"79259","Cherrybomb (2009)"
"79357","Mr. Nobody (2009)"
"79501","Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002)"
"79684","Paper Man (2009)"
"79695","Expendables, The (2010)"
"79798","I Killed My Mother (J'ai tué ma mère) (2009)"
"79895","Extraordinary Adventures of Adèle Blanc-Sec, The (2010)"
"79897","Get Low (2009)"
"79946","Joneses, The (2009)"
"80083","Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)"
"80124","Sisters (Syostry) (2001)"
"80126","American, The (2010)"
"80219","Machete (2010)"
"80363","Resident Evil: Afterlife (2010)"
"80454","Princess (Prinsessa) (2010)"
"80463","Social Network, The (2010)"
"80478","Man Vanishes, A (Ningen Johatsu) (1967)"
"80489","Town, The (2010)"
"80551","Eat Pray Love (2010)"
"80553","Howl (2010)"
"80572","I'm Still Here (2010)"
"80584","Patrik Age 1.5 (Patrik 1,5) (2008)"
"80586","Flipped (2010)"
"80590","Wall Street: Money Never Sleeps (2010)"
"80615","Legend of the Guardians: The Owls of Ga'Hoole (2010)"
"80693","It's Kind of a Funny Story (2010)"
"80727","Middle Men (2009)"
"80748","Alice in Wonderland (1933)"
"80831","Let Me In (2010)"
"80839","Secretariat (2010)"
"80880","Stone (2010)"
"80917","Monsters (2010)"
"80969","Never Let Me Go (2010)"
"81087","Luck by Chance (2009)"
"81132","Rubber (2010)"
"81257","In a Better World (Hævnen) (2010)"
"81417","Paranormal Activity 2 (2010)"
"81456","Heartbeats (Les amours imaginaires) (2010)"
"81512","Hereafter (2010)"
"81520","Undisputed III: Redemption (2010)"
"81562","127 Hours (2010)"
"81564","Megamind (2010)"
"81591","Black Swan (2010)"
"81681","I Shot Jesse James (1949)"
"81782","Unstoppable (2010)"
"81784","Morning Glory (2010)"
"81786","Certified Copy (Copie conforme) (2010)"
"81788","Next Three Days, The (2010)"
"81791","Somewhere (2010)"
"81819","Biutiful (2010)"
"81831","First Beautiful Thing, The (La prima cosa bella) (2010)"
"81834","Harry Potter and the Deathly Hallows: Part 1 (2010)"
"81845","King's Speech, The (2010)"
"81847","Tangled (2010)"
"81932","Fighter, The (2010)"
"81949","Romantics, The (2010)"
"82088","Vincent Wants to Sea (Vincent will meer) (2010)"
"82152","Beastly (2011)"
"82167","Love and Other Drugs (2010)"
"82169","Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)"
"82202","Tourist, The (2010)"
"82378","All Good Things (2010)"
"82461","Tron: Legacy (2010)"
"82499","How Do You Know (2010)"
"82527","Barney's Version (2010)"
"82534","Company Men, The (2010)"
"82641","One-Armed Swordsman, The (Dubei dao) (1967)"
"82744","Faster (2010)"
"82765","Little Big Soldier (Da bing xiao jiang) (2010)"
"82767","Rabbit Hole (2010)"
"82854","Gulliver's Travels (2010)"
"82857","Sweetgrass (2009)"
"83086","Burlesque (2010)"
"83270","Made in Dagenham (2010)"
"83349","Green Hornet, The (2011)"
"83369","Way Back, The (2010)"
"83480","Season of the Witch (2011)"
"83613","Cowboys & Aliens (2011)"
"83796","Anything for Her (Pour elle) (2008)"
"83910","Dilemma, The (2011)"
"83969","Down Argentine Way (1940)"
"83976","Trip, The (2010)"
"84187","Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)"
"84240","Even the Rain (También la lluvia) (2010)"
"84392","Lincoln Lawyer, The (2011)"
"84414","All-Star Superman (2011)"
"84523","Kill! (Kiru) (1968)"
"84601","Unknown (2011)"
"84637","Gnomeo & Juliet (2011)"
"84716","Castaway on the Moon (Kimssi pyoryugi) (2009)"
"84772","Paul (2011)"
"84844","Brother 2 (Brat 2) (2000)"
"84847","Emma (2009)"
"84944","Rango (2011)"
"84950","Take Me Home Tonight (2011)"
"84952","Confessions (Kokuhaku) (2010)"
"85020","Mechanic, The (2011)"
"85025","Eagle, The (2011)"
"85056","I Am Number Four (2011)"
"85179","Summer Wars (Samâ wôzu) (2009)"
"85213","Sunset Limited, The (2011)"
"85261","Mars Needs Moms (2011)"
"85295","Scooby-Doo! Curse of the Lake Monster (2010)"
"85342","Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)"
"85401","Super (2010)"
"85414","Source Code (2011)"
"85438","Jane Eyre (2011)"
"85510","Sucker Punch (2011)"
"85736","BURN-E (2008)"
"85796","Hobo with a Shotgun (2011)"
"85881","Win Win (2011)"
"85885","Room in Rome (Habitación en Roma) (2010)"
"86000","Boy (2010)"
"86190","Hanna (2011)"
"86298","Rio (2011)"
"86320","Melancholia (2011)"
"86332","Thor (2011)"
"86355","Atlas Shrugged: Part 1 (2011)"
"86487","Mildred Pierce (2011)"
"86548","Water for Elephants (2011)"
"86593","African Cats (2011)"
"86644","Fast Five (Fast and the Furious 5, The) (2011)"
"86721","Idiots and Angels (2008)"
"86781","Incendies (2010)"
"86815","Soul Surfer (2011)"
"86817","Something Borrowed (2011)"
"86864","Mothra (Mosura) (1961)"
"86880","Pirates of the Caribbean: On Stranger Tides (2011)"
"86898","Tree of Life, The (2011)"
"87028","Roommate, The (2011)"
"87194","The Way (2010)"
"87222","Kung Fu Panda 2 (2011)"
"87232","X-Men: First Class (2011)"
"87234","Submarine (2010)"
"87298","Everything Must Go (2010)"
"87304","Beginners (2010)"
"87306","Super 8 (2011)"
"87413","Bernie (1996)"
"87430","Green Lantern (2011)"
"87520","Transformers: Dark of the Moon (2011)"
"87522","Larry Crowne (2011)"
"87529","Your Highness (2011)"
"87660","Too Big to Fail (2011)"
"87834","My Life as McDull (Mak dau goo si) (2001)"
"87876","Cars 2 (2011)"
"88108","Monte Carlo (2011)"
"88125","Harry Potter and the Deathly Hallows: Part 2 (2011)"
"88129","Drive (2011)"
"88140","Captain America: The First Avenger (2011)"
"88163","Crazy, Stupid, Love. (2011)"
"88179","One Day (2011)"
"88327","New One-Armed Swordsman, The (Xin du bi dao) (1971)"
"88448","Paper Birds (Pájaros de papel) (2010)"
"88593","Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)"
"88697","SUBWAYStories: Tales from the Underground (1997)"
"88744","Rise of the Planet of the Apes (2011)"
"88810","Help, The (2011)"
"88932","Final Destination 5 (2011)"
"89039","Another Earth (2011)"
"89047","Hesher (2010)"
"89085","Debt, The (2011)"
"89087","Colombiana (2011)"
"89118","Skin I Live In, The (La piel que habito) (2011)"
"89190","Conan the Barbarian (2011)"
"89305","Inbetweeners Movie, The (2011)"
"89470","Contagion (2011)"
"89492","Moneyball (2011)"
"89580","Neds (2010)"
"89582","Cold Fish (Tsumetai nettaigyo) (2010)"
"89586","Phineas and Ferb the Movie: Across the 2nd Dimension (2011)"
"89678","Northanger Abbey (2007)"
"89745","Avengers, The (2012)"
"89753","Tinker Tailor Soldier Spy (2011)"
"89759","Separation, A (Jodaeiye Nader az Simin) (2011)"
"89761","Dangerous Method, A (2011)"
"89774","Warrior (2011)"
"89804","Ides of March, The (2011)"
"89862","Bellflower (2011)"
"89864","50/50 (2011)"
"89898","Generation P (2011)"
"89904","The Artist (2011)"
"90057","Take Shelter (2011)"
"90243","Three Outlaw Samurai (Sanbiki no samurai) (1964)"
"90249","Real Steel (2011)"
"90343","Footloose (2011)"
"90353","Beautiful Boy (2010)"
"90357","Tyrannosaur (2011)"
"90374","Martha Marcy May Marlene (2011)"
"90376","We Need to Talk About Kevin (2011)"
"90403","Three Musketeers, The (2011)"
"90428","Margaret (2011)"
"90430","Carnage (2011)"
"90439","Margin Call (2011)"
"90471","Puncture (2011)"
"90522","Johnny English Reborn (2011)"
"90524","Abduction (2011)"
"90528","This Must Be the Place (2011)"
"90531","Shame (2011)"
"90647","Puss in Boots (2011)"
"90719","J. Edgar (2011)"
"90746","Adventures of Tintin, The (2011)"
"90809","Tomboy (2011)"
"90866","Hugo (2011)"
"90888","Immortals (2011)"
"90945","Sign of Four, The (1987)"
"91077","Descendants, The (2011)"
"91079","Like Crazy (2011)"
"91104","Twilight Saga: Breaking Dawn - Part 1, The (2011)"
"91126","War Horse (2011)"
"91128","Rum Diary, The (2011)"
"91261","Hipsters (Stilyagi) (2008)"
"91325","Extremely Loud and Incredibly Close (2011)"
"91353","Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994)"
"91355","Asterix and the Vikings (Astérix et les Vikings) (2006)"
"91386","Happy Feet Two (2011)"
"91470","Violet & Daisy (2011)"
"91485","Expendables 2, The (2012)"
"91500","The Hunger Games (2012)"
"91529","Dark Knight Rises, The (2012)"
"91535","Bourne Legacy, The (2012)"
"91542","Sherlock Holmes: A Game of Shadows (2011)"
"91571","Coriolanus (2011)"
"91622","Young Adult (2011)"
"91630","Mission: Impossible - Ghost Protocol (2011)"
"91653","We Bought a Zoo (2011)"
"91658","Girl with the Dragon Tattoo, The (2011)"
"91666","Last Holiday (1950)"
"91784","Girl Walks Into a Bar (2011)"
"91842","Contraband (2012)"
"91890","Iron Lady, The (2011)"
"91935","Albatross (2011)"
"91974","Underworld: Awakening (2012)"
"91976","Grey, The (2012)"
"91981","Sacrifice (Zhao shi gu er) (2010)"
"92048","Whistleblower, The (2010)"
"92094","Einstein and Eddington (2008)"
"92198","Seeking Justice (2011)"
"92243","Flowers of War, The (Jin líng shí san chai) (2011)"
"92259","Intouchables (2011)"
"92348","Puss in Boots (Nagagutsu o haita neko) (1969)"
"92422","Woman in Black, The (2012)"
"92439","Art of Getting By, The (2011)"
"92509","Vow, The (2012)"
"92637","Pitfall (Otoshiana) (1962)"
"92643","Monsieur Lazhar (2011)"
"92665","For a Good Time, Call... (2012)"
"92674","Janie Jones (2010)"
"92694","Perfect Sense (2011)"
"92954","Prayers for Bobby (2009)"
"93114","Ro.Go.Pa.G. (1963)"
"93272","Dr. Seuss' The Lorax (2012)"
"93363","John Carter (2012)"
"93443","Goon (2011)"
"93502","Ledge, The (2011)"
"93512","Jeff, Who Lives at Home (2012)"
"93598","Snowtown (Snowtown Murders, The) (2011)"
"93610","Space Battleship Yamato (2010)"
"93766","Wrath of the Titans (2012)"
"93790","Detachment (2011)"
"93855","God Bless America (2011)"
"93988","North & South (2004)"
"94015","Mirror Mirror (2012)"
"94018","Battleship (2012)"
"94070","Best Exotic Marigold Hotel, The (2011)"
"94325","Lucky One, The (2012)"
"94478","Dark Shadows (2012)"
"94494","96 Minutes (2011) "
"94661","Rocket Singh: Salesman of the Year (2009)"
"94777","Men in Black III (M.III.B.) (M.I.B.³) (2012)"
"94780","Snow White and the Huntsman (2012)"
"94799","Sound of My Voice (2011)"
"94810","Eva (2011)"
"94833","Pirates! Band of Misfits, The (2012)"
"94864","Prometheus (2012)"
"94896","Bernie (2011)"
"94919","Inhale (2010)"
"94931","Take This Waltz (2011)"
"94959","Moonrise Kingdom (2012)"
"94985","Get the Gringo (2012)"
"95067","Thousand Words, A (2012)"
"95088","Safety Not Guaranteed (2012)"
"95105","Madagascar 3: Europe's Most Wanted (2012)"
"95135","Your Sister's Sister (2011)"
"95145","Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986)"
"95147","Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987)"
"95163","Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988)"
"95165","Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990)"
"95167","Brave (2012)"
"95175","Front of the Class (2008)"
"95182","Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990)"
"95193","Pocahontas II: Journey to a New World (1998) "
"95199","What to Expect When You're Expecting (2012)"
"95307","Rock of Ages (2012)"
"95309","Seeking a Friend for the End of the World (2012)"
"95313","Jack-Jack Attack (2005)"
"95449","Magic Mike (2012)"
"95473","Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992)"
"95475","Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991)"
"95497","Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992)"
"95499","Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993)"
"95508","Cleanskin (2012)"
"95510","Amazing Spider-Man, The (2012)"
"95519","Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)"
"95543","Ice Age 4: Continental Drift (2012)"
"95558","Beasts of the Southern Wild (2012)"
"95583","Savages (2012)"
"95624","Firm, The (2009)"
"95717","Treasure Island (2012)"
"95771","Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994)"
"95780","Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994)"
"95839","Christmas Carol, A (1999)"
"95939","Angels' Share, The (2012)"
"95965","Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990)"
"96004","Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993)"
"96007","Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997)"
"96020","Sidewalls (Medianeras) (2011)"
"96079","Skyfall (2012)"
"96084","Hands Over the City (Le mani sulla città) (1963)"
"96121","Hope Springs (2012)"
"96281","ParaNorman (2012)"
"96373","Broken (2012)"
"96430","Odd Life of Timothy Green, The (2012)"
"96432","Lawless (2012)"
"96471","Prime Suspect 3 (1993)"
"96518","Prime Suspect 6: The Last Witness (2003)"
"96520","Prime Suspect: The Lost Child (1995)"
"96567","Words, The (2012)"
"96655","Robot & Frank (2012)"
"96691","Resident Evil: Retribution (2012)"
"96728","Master, The (2012)"
"96811","End of Watch (2012)"
"96821","Perks of Being a Wallflower, The (2012)"
"96829","Hunt, The (Jagten) (2012)"
"96832","Holy Motors (2012)"
"96861","Taken 2 (2012)"
"96945","Love Lasts Three Years (L'amour dure trois ans) (2011)"
"96975","LOL (2012)"
"97172","Frankenweenie (2012)"
"97304","Argo (2012)"
"97328","Liberal Arts (2012)"
"97470","Catch .44 (2011)"
"97665","Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)"
"97701","Paranormal Activity 4 (2012)"
"97752","Cloud Atlas (2012)"
"97757","'Hellboy': The Seeds of Creation (2004)"
"97858","Mental (2012)"
"97860","Killing Them Softly (2012)"
"97870","Sessions, The (Surrogate, The) (2012)"
"97904","Smashed (2012)"
"97921","Silver Linings Playbook (2012)"
"97923","Flight (2012)"
"97936","Anna Karenina (2012)"
"97938","Life of Pi (2012)"
"97950","Man with the Iron Fists, The (2012)"
"98061","Himizu (2011)"
"98154","Lincoln (2012)"
"98203","Twilight Saga: Breaking Dawn - Part 2, The (2012)"
"98230","10 Years (2011)"
"98243","Rise of the Guardians (2012)"
"98361","Byzantium (2012)"
"98585","Hitchcock (2012)"
"98604","From Up on Poppy Hill (Kokuriko-zaka kara) (2011)"
"98697","Money Money Money (L'aventure, c'est l'aventure) (1972)"
"98809","Hobbit: An Unexpected Journey, The (2012)"
"98836","Hyde Park on Hudson (2012)"
"98961","Zero Dark Thirty (2012)"
"99030","Wrong (2012)"
"99114","Django Unchained (2012)"
"99117","This Is 40 (2012)"
"99145","Impossible, The (Imposible, Lo) (2012)"
"99149","Misérables, Les (2012)"
"99532","Misérables, Les (2000)"
"99574","Promised Land (2012)"
"99636","English Vinglish (2012)"
"99728","Gangster Squad (2013)"
"99750","Iceman, The (2012)"
"99764","It's Such a Beautiful Day (2012)"
"99992","Shadow Dancer (2012)"
"100163","Hansel & Gretel: Witch Hunters (2013)"
"100277","Tabu (2012)"
"100302","Upside Down (2012)"
"100306","Angst  (1983)"
"100383","Side Effects (2013)"
"100487","Beautiful Creatures (2013)"
"100498","Good Day to Die Hard, A (2013)"
"100527","Safe Haven (2013)"
"100611","Escape from Planet Earth (2013)"
"100714","Before Midnight (2013)"
"100737","Snitch (2013)"
"100843","Oh Boy (A Coffee in Berlin) (2012)"
"100882","Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)"
"101025","Jack the Giant Slayer (2013)"
"101070","Wadjda (2012)"
"101076","G.I. Joe: Retaliation (2013)"
"101088","Stoker (2013)"
"101112","Oz the Great and Powerful (2013)"
"101142","Croods, The (2013)"
"101525","Place Beyond the Pines, The (2012)"
"101531","Phil Spector (2013)"
"101577","Host, The (2013)"
"101765","Perfect Plan, A (Plan parfait, Un) (2012)"
"101864","Oblivion (2013)"
"101895","42 (2013)"
"102088","Grandmaster, The (Yi dai zong shi) (2013)"
"102125","Iron Man 3 (2013)"
"102165","English Teacher, The (2013)"
"102194","Mud (2012)"
"102338","Shaolin Temple (Shao Lin si) (1976)"
"102378","Syrup (2013)"
"102407","Great Gatsby, The (2013)"
"102445","Star Trek Into Darkness (2013)"
"102666","Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973)"
"102684","Only God Forgives (2013)"
"102716","Fast & Furious 6 (Fast and the Furious 6, The) (2013)"
"102720","Epic (2013)"
"102760","Down Terrace (2009)"
"102800","Frances Ha (2012)"
"102819","Behind the Candelabra (2013)"
"102993","Way, Way Back, The (2013)"
"103027","Much Ado About Nothing (2012)"
"103042","Man of Steel (2013)"
"103137","Bling Ring, The (2013)"
"103141","Monsters University (2013)"
"103210","Fullmetal Alchemist: The Sacred Star of Milos (2011)"
"103228","Pacific Rim (2013)"
"103233","LEGO Batman: The Movie - DC Heroes Unite (2013)"
"103245","Adam and Eve (National Lampoon's Adam & Eve) (2005)"
"103249","World War Z (2013)"
"103253","Elysium (2013)"
"103335","Despicable Me 2 (2013)"
"103339","White House Down (2013)"
"103384","Lone Ranger, The (2013)"
"103449","Passion (2012)"
"103539","The Spectacular Now (2013)"
"103543","Lifeguard, The (2013)"
"103606","Stuck in Love (2012)"
"103624","Fruitvale Station (2013)"
"103685","Field in England, A (2013)"
"103755","Turbo (2013)"
"103772","Wolverine, The (2013)"
"103801","Drinking Buddies (2013)"
"103865","Revenge for Jolly! (2012)"
"103980","Blue Jasmine (2013)"
"103984","Great Beauty, The (Grande Bellezza, La) (2013)"
"104074","Percy Jackson: Sea of Monsters (2013)"
"104129","Man of Tai Chi (2013)"
"104243","Riddick (2013)"
"104245","Planes (2013)"
"104283","Wind Rises, The (Kaze tachinu) (2013)"
"104303","Jobs (2013)"
"104374","About Time (2013)"
"104780","Mystery of the Third Planet, The (Tayna tretey planety) (1981)"
"104841","Gravity (2013)"
"104863","What If (2013)"
"104875","History of Future Folk, The (2012)"
"104879","Prisoners (2013)"
"104913","Rush (2013)"
"104944","Short Term 12 (2013)"
"105121","Inescapable (2012)"
"105197","Nebraska (2013)"
"105211","Enough Said (2013)"
"105213","Don Jon (2013)"
"105246","Mood Indigo (L'écume des jours) (2013)"
"105254","Crystal Fairy & the Magical Cactus and 2012 (2013)"
"105351","Runner Runner (2013)"
"105355","Blue Is the Warmest Color (La vie d'Adèle) (2013)"
"105504","Captain Phillips (2013)"
"105593","Filth (2013)"
"105720","Thief of Paris, The (Le voleur) (1967)"
"105731","Carrie (2013)"
"105801","Escape From Tomorrow (2013)"
"105835","Double, The (2013)"
"105844","12 Years a Slave (2013)"
"105954","All Is Lost (2013)"
"106002","Ender's Game (2013)"
"106072","Thor: The Dark World (2013)"
"106100","Dallas Buyers Club (2013)"
"106144","Selfish Giant, The (2013)"
"106330","Last Vegas (2013)"
"106438","Philomena (2013)"
"106441","Book Thief, The (2013)"
"106487","The Hunger Games: Catching Fire (2013)"
"106489","Hobbit: The Desolation of Smaug, The (2013)"
"106491","47 Ronin (2013)"
"106594","Red Flag (2012)"
"106642","Day of the Doctor, The (2013)"
"106648","Guilty of Romance (Koi no tsumi) (2011) "
"106696","Frozen (2013)"
"106766","Inside Llewyn Davis (2013)"
"106782","Wolf of Wall Street, The (2013)"
"106839","Mandela: Long Walk to Freedom (2013)"
"106873","Evangelion: 3.0 You Can (Not) Redo (2012)"
"106916","American Hustle (2013)"
"106918","Secret Life of Walter Mitty, The (2013)"
"106920","Her (2013)"
"107069","Lone Survivor (2013)"
"107141","Saving Mr. Banks (2013)"
"107159","Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964)"
"107314","Oldboy (2013)"
